srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
active;турбовоздуходувка;52-ТУ-408511-2025;29.10.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 701-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ200-1.12М1-01 поз. 15/1, зав. № 139, инв. № 63481, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 81, per. № А40-00206-0076,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-408511-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;52-ТУ-547867-2025;15.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 867-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ 100-1,12 поз. 28, зав. б/н, инв. № 28480, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-547867-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;52-ТУ-551483-2025;16.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 868-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ 100-1,12 поз. 15 зав. б/н, инв. № 28477, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-551483-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;40-ТУ-05680-2023;08.08.2023;5249105219;"АО ""КОРУНД-ЦИАН""";Заключение экспертизы промышленной безопасности № 02/2021/21-ТУ-7 на техническое устройство, применяемое на опасном производственном объекте: I класса опасности рег. № А40-18614-0001 «Площадка производства цианида натрия АО «Корунд-Циан»» Трубопровод атмосферного воздуха от турбовоздуходувки 201-V01 до регулятора в 201-R01 и регулятора сброса в атмосферу;ТУ;5260310187;"ООО ИКЦ ""ПЭЦ""";соответствует;https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-05680-2023;https://monitor-pb.ru/customer/5249105219
active;турбовоздуходувка;52-ТУ-549478-2025;15.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 704-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ150-1.12-01.УЗ поз. 29/3, зав. № 2005, инв. № 29131, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-549478-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;52-ТУ-548588-2025;15.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 710-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ150-1.12-01.УЗ поз. 29/4, зав. № 03-13, инв. № 069004627, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-548588-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;52-ТУ-549103-2025;15.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 703-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ150-1.12-01.УЗ поз. 29/1, зав. б/н, инв. № 29129, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-549103-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;52-ТУ-550132-2025;15.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 705-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ150-1.12-01.УЗ поз. 29/2, зав. б/н, инв. № 29130, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-550132-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;52-ТУ-550383-2025;15.12.2025;5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗАКЛЮЧЕНИЕ № ОП 709-25 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство - Турбовоздуходувка ТВ150-1.12-01.УЗ поз. 29/5, зав. № 04-13, инв. № 069004628, применяемое на опасном производственном объекте (ОПО): Площадка производства ВМ цеха № 32, per. № А40-00206-0071,1 класс опасности, Федеральное казенное предприятие «Завод имени Я.М. Свердлова»;ТУ;4205143102;"АО ""НЦ ВОСТНИИ""";соответствует;https://monitor-pb.ru/conclusion/52-%D0%A2%D0%A3-550383-2025;https://monitor-pb.ru/customer/5249002485
active;турбовоздуходувка;42-ТУ-56630-2025;15.08.2025;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";ЗАКЛЮЧЕНИЕ № 320У/2025 экспертизы промышленной безопасности на центрифуги HSG-1100 позиция № 324-1, WZY1200 позиция № 324-2, турбовоздуходувку ТВ-80-1,6 позиция № 253-5, принадлежащие ПАО «Южный Кузбасс»,э ксплуатируемые в ПАО «Южный Кузбасс» - Управление по операционной деятельности – Департамент по обогащению и переработке угля - ГОФ «Томусинская», на опасном производственном объекте II класса опасности(ОПО регистрационный № А68-00603-0007);ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-56630-2025;https://monitor-pb.ru/customer/4214000608
active;турбовоздуходувка;61-ЗС-06598-2024;29.02.2024;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";Заключение экспертизы промышленной безопасности ВПЭ-Т-175-2023 на сооружение - технологический трубопровод «Воздух от турбовоздуходувки ТВ-330 в ВП-330», поз. 156, эксплуатируемое на опасном производственном объекте «Площадка установки по производству носителя - активной окиси алюминия Г-43-6 «А», рег. №А61-01219-0021, класс опасности - II, Производство № 3, АО «Газпромнефть-ОНПЗ».;ЗС;3444147995;"ООО ""ВОЛГА-ПРОМ-ЭКСПЕРТИЗА""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%97%D0%A1-06598-2024;https://monitor-pb.ru/customer/5501041254
active;турбовоздуходувка;61-ЗС-06586-2024;29.02.2024;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";Заключение экспертизы промышленной безопасности ВПЭ-Т-174-2023 на сооружение - технологический трубопровод «Воздух через К-331 на прием турбовоздуходувки ТВ-330», поз. 155, эксплуатируемое на опасном производственном объекте «Площадка установки по производству носителя - активной окиси алюминия Г-43-6 «А», рег. №А61-01219-0021, класс опасности - II, Производство № 3, АО «Газпромнефть-ОНПЗ».;ЗС;3444147995;"ООО ""ВОЛГА-ПРОМ-ЭКСПЕРТИЗА""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%97%D0%A1-06586-2024;https://monitor-pb.ru/customer/5501041254
active;турбовоздуходувка;63-ТУ-736862-2026;16.03.2026;6330000553;"АО ""НК НПЗ""";Турбовоздуходувка марки ТВ-200-1,4, технологический индекс В-3, зав. №68-05, инв. №511045 применяемое на опасном производственном объекте: «Площадка установок и складов цеха №3 по каталитическому крекингу, стабилизации бензина, компримированию и очистке газов, фракционированию СУГ, сжиганию факельного газа, приему и отпуску полупродуктов и готовой продукции» рег. номер: №А53-00301-0008 – I класс опасности Местонахождение: цех №3, установка 43-102/1;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-736862-2026;https://monitor-pb.ru/customer/6330000553
active;турбовоздуходувка;63-ТУ-808415-2026;29.04.2026;6330000553;"АО ""НК НПЗ""";Турбовоздуходувка марки ТВ-200-1,4, Технологический индекс В-2, зав. №62-04, инв. №509081 применяемое на опасном производственном объекте: «Площадка установок и складов цеха №3 по каталитическому крекингу, стабилизации бензина, компримированию и очистке газов, фракционированию СУГ, сжиганию факельного газа, приему и отпуску полупродуктов и готовой продукции» рег. номер: №А53-00301-0008 – I класс опасности Местонахождение: цех №3, установка 43-102/1;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-808415-2026;https://monitor-pb.ru/customer/6330000553
active;турбовоздуходувка;67-ТУ-21455-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-50-1,6 поз. ТВ-10, зав. № 891-1773 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21455-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21456-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-50-1,6 поз. ТВ-7, зав. № 891-1128 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21456-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21486-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6 поз. ТВ-11, зав. № 873-1932 (цех 122/123, объект 1083);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21486-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21487-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-50-1,6 поз. ТВ-9, зав. № 891-1146 (цех 122/123, объект 1083);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21487-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21505-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6 поз. ТВ-5, зав. № 873-1706 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21505-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21506-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6 поз. ТВ-3, зав. № 873-1704 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21506-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21507-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6 поз. ТВ-2, зав. № 873-352 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21507-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21508-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6 поз. ТВ-1, зав. № 873-588 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21508-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;43-ТУ-06138-2024;14.03.2024;1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";ЗАКЛЮЧЕНИЕ № 3883/03-23 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство «Турбовоздуходувка центробежная марки ТВ-80-1,6М-01 (зав.№2755, техн.№ В-3А), применяемое на опасном производственном объекте «Площадка производства этилена» Рег.№ А43-00503-0005, класс опасности I. ПАО «Нижнекамскнефтехим», 423570, Республика Татарстан, город Нижнекамск, Этилен, цех 2109». Эксплуатирующая организация: ПАО «Нижнекамскнефтехим», 423570, РФ, Республика Татарстан, г. Нижнекамск;ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-06138-2024;https://monitor-pb.ru/customer/1651000010
active;турбовоздуходувка;43-ТУ-06139-2024;14.03.2024;1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";ЗАКЛЮЧЕНИЕ № 3904/03-23 ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство «Турбовоздуходувка центробежная марки ТВ-80-1,6М-011 (зав.№2670, техн.№ В-3Б),применяемое на опасном производственном объекте «Площадка производства этилена» Рег.№ А43-00503-0005, класс опасности I. ПАО «Нижнекамскнефтехим», 423570, Республика Татарстан, город Нижнекамск, Этилен, цех 2109». Эксплуатирующая организация: ПАО «Нижнекамскнефтехим», 423570, РФ, Республика Татарстан, г. Нижнекамск;ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-06139-2024;https://monitor-pb.ru/customer/1651000010
active;турбовоздуходувка;67-ТУ-21484-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6-01УЗ поз. ТВ-12, зав. № 873-25 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21484-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-21485-2024;17.12.2024;3801046700;"АО ""АЗП""";техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-80-1,6-01УЗ поз. ТВ-13, зав. № 873-24 (цех 122/123, объект 1078);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-21485-2024;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;67-ТУ-55264-2025;14.07.2025;3801046700;"АО ""АЗП""";Заключение экспертизы промышленной безопасности на техническое устройство, применяемое на опасном производственном объекте (свидетельство о регистрации ОПО № А67-00348, дата выдачи 08 октября 2013 г., наименование объекта - «Площадка производства олефинов», рег. номер А67-00348-0001 дата рег. 13.02.2001, I класс опасности). Эксплуатирующая организация: Акционерное общество «Ангарский завод полимеров». Турбовоздуходувка ТВ-42-1,4 поз. ТВ-8, зав. № 838-814 (цех 122/123, объект 1083);ТУ;3801065799;"ООО ""ТЕХДИЭКС""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-55264-2025;https://monitor-pb.ru/customer/3801046700
active;турбовоздуходувка;53-ТУ-33411-2024;19.11.2024;6330000553;"АО ""НК НПЗ""";Турбовоздуходувка марки ТВ-200-1,4, технологический индекс В-2а, зав. №24-05, инв. №508985, цех №3, установка 43-102/1, применяемое на опасном производственном объекте: «Площадка установок и складов цеха №3 по каталитическому крекингу, стабилизация бензина, компримированию и очистке газов, фракционированию СУГ, сжиганию факельного газа, прием и отпуску полупродуктов и готовой продукции» рег. номер: №А53-00301-0008 – I класс опасности;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-33411-2024;https://monitor-pb.ru/customer/6330000553
active;турбовоздуходувка;53-ТУ-33413-2024;19.11.2024;6330000553;"АО ""НК НПЗ""";Турбовоздуходувка марки ТВ-200-1,4, технологический индекс В-3а, зав. №61-04, инв. №508986, цех №3, установка 43-102/1, применяемое на опасном производственном объекте: «Площадка установок и складов цеха №3 по каталитическому крекингу, стабилизация бензина, компримированию и очистке газов, фракциониро-ванию СУГ, сжиганию факельного газа, прием и отпуску полупродуктов и готовой продукции» рег. номер: №А53-00301-0008 – I класс опасности;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-33413-2024;https://monitor-pb.ru/customer/6330000553
active;турбовоздуходувка;50-ТУ-513649-2025;01.12.2025;5020002781;"ОАО ""ГЕРКУЛЕС""";"ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ рег. № НПО-2023/0131-26-1-21 НА ТЕХНИЧЕСКИЕ УСТРОЙСТВА, Турбовоздуходувки GМА 13.8 № 101, GМА 12.6 № 113, GSLА 10.1 № 622, № 657, принадлежащие ОАО «Геркулес» ПРИМЕНЯЕМЫЕ НА ОПАСНОМ ПРОИЗВОДСТВЕННОМ ОБЪЕКТЕ: Рег. номер ОПО: А02-30085-0007 Класс опасности ОПО: III Наименование ОПО: Цех по производству крупы Место нахождения (адрес) ОПО: 141600, Московская область, г. Клин, Лавровская дорога, д. 71, строение 8в; 141600, Московская область, г. Клин, Лавровская дорога, д.71, строение 7";ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/50-%D0%A2%D0%A3-513649-2025;https://monitor-pb.ru/customer/5020002781
expiring;турбовоздуходувка;53-ТУ-61348-2022;23.11.2022;6330017980;"АО ""ННК""";Турбовоздуходувка марки ТГ 500-1,08, технологический индекс 52/2, инвентарный №Н55020460, АО «Новокуйбышевская нефтехимическая компания» цех №18, отделение 1801;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-61348-2022;https://monitor-pb.ru/customer/6330017980
expiring;турбовоздуходувка;53-ТУ-05737-2021;18.03.2021;6325004584;"АО ""СНПЗ""";Центробежная турбовоздуходувка ТВ-80-1,6, техн. № В-3, зав. № б/н, инв. № 005989, цех № 5, установка 43/102 – 1 бл.;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05737-2021;https://monitor-pb.ru/customer/6325004584
expiring;турбовоздуходувка;53-ТУ-34993-2023;14.12.2023;6330017980;"АО ""ННК""";Турбовоздуходувка марки ТВ-175-1,6, технологический индекс 115/2, заводской №б/н, инвентарный № Н32433, АО «Новокуйбышевская нефтехимическая компания» цех №24 отделение 2402;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-34993-2023;https://monitor-pb.ru/customer/6330017980
expiring;турбовоздуходувка;42-ТУ-14059-2021;12.10.2021;7721427433;"ООО ""МАРИЗЕРНОПРОДУКТ""";Заключение экспертизы промышленной безопасности № 041-0014/02 на технические устройства, турбовоздуходувки, применяемые на опасном производственном объекте - цех по производству муки рег. № А42-04419-0002, эксплуатируемые ООО МАРИЗЕРНОПРОДУКТ» по адресу: Республика Марий Эл, г. Йошкар-Ола, проезд Элеваторный, д. 5;ТУ;5405030997;"ООО ""АЛНАКС""";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-14059-2021;https://monitor-pb.ru/customer/7721427433
expiring;турбовоздуходувка;56-ТУ-12581-2022;21.07.2022;5921002508;"ЗАО""ЧУСОВСКАЯ МЕЛЬНИЦА""";турбовоздуходувка ТВ-200 тех. № 9.2 применяемая на ОПО «Цех по производству комбикормов (кормовых смесей)» (рег. № А48-10149-0003 III класс опасности) ЗАО «Чусовская мельница», расположенном по адресу: 618236, Пермский край, г. Чусовой, р. п. Лямино, ул. Калинина 1;ТУ;7448184917;"ООО НТЦ ""КОМПЛЕКСНЫЕ РЕШЕНИЯ""";соответствует;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-12581-2022;https://monitor-pb.ru/customer/5921002508
expiring;турбовоздуходувка;68-ТУ-17631-2024;13.06.2024;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";компрессоры Зиф-ШВ-5М инвентарный № ФС9620, С415М инвентарный № ФС105326, турбовоздуходувку ТВ-80/1.4 позиция № 513B-II, инвентарный № ФС100611, принадлежащие ПАО «Южный Кузбасс», эксплуатируемые в филиале ПАО «Южный Кузбасс» - Управление по обогащению и переработке угля ЦОФ «Сибирь», опасном производственном объекте II класса опасности (ОПО регистрационный № А68-00603-0009);ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";соответствует;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-17631-2024;https://monitor-pb.ru/customer/4214000608
expiring;турбовоздуходувка;68-ТУ-13754-2024;07.05.2024;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";отсадочные машины МО-318 позиции №№ 116-I (ФС10957), 116-II (ФС100312), 117-II (ФС104132), турбовоздуходувки ТВ – 80/1,4 позиции №№ 128А-I (ФС9789), 128Б-I (ФС12074), 128А-II (ФС11187), принадлежащие ПАО «Южный Кузбасс», эксплуатируемые в филиале ПАО «Южный Кузбасс» - Управление по обогащению и переработке угля ЦОФ «Сибирь», опасном производственном объекте II класса опасности (Площадка обогащения угля (ЦОФ «Сибирь») (ОПО регистрационный № А68-00603-0009);ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";соответствует;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-13754-2024;https://monitor-pb.ru/customer/4214000608
expired;турбовоздуходувка;43-ТУ-00719-2021;22.01.2021;1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";"Турбовоздуходувка ТВ-150-1,12, техн.№1А, зав.№681; турбовоздуходувка ТВ-150-1,12, техн.№2А, зав.№682; турбовоздуходувка ТВ-150-1,12, техн.№3А, зав.№2272, эксплуатируемые в цехе № 1419, завод ДБ и УВС, ПАО «Нижнекамскнефтехим»";ТУ;1658200184;"ООО ""ТЕХНОПРОМ"" (ИНН 1658200184)";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-00719-2021;https://monitor-pb.ru/customer/1651000010
expired;турбовоздуходувка;53-ТУ-09634-2019;03.07.2019;6330017980;"АО ""ННК""";Турбовоздуходувка марки ТВ-175-1,6;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09634-2019;https://monitor-pb.ru/customer/6330017980
