inn;predpriyatie;nomer;predmet;zakazchik;summa;data;stadiya;ssylka
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех № 4. Эстакада инженерных сетей. Капитальный ремонт строительных конструкций. Изготовление и монтаж опор под трубопроводы отм. + 7 м, от опор техэстакады;;;;;https://www.roseltorg.ru/procedure/ATOM25032600136/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM25032600136 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM25032600136/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех № 1. Здание главного корпуса. Здание вращающихся печей. Капитальный ремонт и усиление строительных конструкций;;;;;https://www.roseltorg.ru/procedure/ATOM24032600365/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM24032600365 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM24032600365/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка рельсов крановых и железнодорожных узкой колеи (типов: КР-70, Р-24);;;;;https://www.roseltorg.ru/procedure/ATOM24032600111/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM24032600111 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM24032600111/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №19. Здание паровой котельной. Капитальный ремонт. Замена дверей;;;;;https://www.roseltorg.ru/procedure/ATOM23032600330/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM23032600330 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM23032600330/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №4. Здание отделения хлорирования. Капитальный ремонт подпорной стены;;;;;https://www.roseltorg.ru/procedure/ATOM23032600134/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM23032600134 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM23032600134/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка прутка катаного из титана и титановых сплавов;;;;;https://www.roseltorg.ru/procedure/ATOM23032600131/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM23032600131 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM23032600131/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка устройства плавного пуска;;;;;https://www.roseltorg.ru/procedure/ATOM20032600330/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20032600330 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20032600330/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка штоков к клапану прямоточному;;;;;https://www.roseltorg.ru/procedure/ATOM20032600322/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20032600322 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20032600322/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех № 10. Здание цеха производственного контроля. Текущий ремонт помещений 3 и 4 этажей;;;;;https://www.roseltorg.ru/procedure/ATOM20032600295/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20032600295 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20032600295/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей для спектрометра Nexion 2000;;;;;https://www.roseltorg.ru/procedure/ATOM20032600226/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20032600226 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20032600226/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка ремней приводных клиновых;;;;;https://www.roseltorg.ru/procedure/ATOM20032600102/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20032600102 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20032600102/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка опытно-промышленного экстрактора;;;;;https://www.roseltorg.ru/procedure/ATOM20032600101/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20032600101 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20032600101/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех № 12. Склад № 91. Текущий ремонт фасада;;;;;https://www.roseltorg.ru/procedure/ATOM19032600383/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM19032600383 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM19032600383/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка гидравлического масла МГЕ-46В;;;;;https://www.roseltorg.ru/procedure/ATOM19032600332/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM19032600332 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM19032600332/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка швеллера стального горячекатаного из нелегированных сталей;;;;;https://www.roseltorg.ru/procedure/ATOM19032600271/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM19032600271 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM19032600271/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка проката листового горячекатаного (спецраскрой);;;;;https://www.roseltorg.ru/procedure/ATOM19032600234/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM19032600234 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM19032600234/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка выключателей силовых высоковольтных;;;;;https://www.roseltorg.ru/procedure/ATOM18032600115/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM18032600115 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM18032600115/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка СИЗ ограниченного срока действия;;;;;https://www.roseltorg.ru/procedure/ATOM17032600366/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17032600366 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17032600366/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка системы термолюминесцентной дозиметрической;;;;;https://www.roseltorg.ru/procedure/ATOM17032600207/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17032600207 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17032600207/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка касок защитных;;;;;https://www.roseltorg.ru/procedure/ATOM17032600131/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17032600131 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17032600131/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка подшлемников по каску;;;;;https://www.roseltorg.ru/procedure/ATOM17032600091/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17032600091 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17032600091/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка шин для тракторов и фронтальных погрузчиков;;;;;https://www.roseltorg.ru/procedure/ATOM17032600056/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17032600056 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17032600056/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка картона асбестового;;;;;https://www.roseltorg.ru/procedure/ATOM17032600042/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17032600042 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17032600042/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка клапанов запорных 15С22НЖ, 15С65НЖ;;;;;https://www.roseltorg.ru/procedure/ATOM12032600139/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM12032600139 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM12032600139/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка обуви специальной;;;;;https://www.roseltorg.ru/procedure/ATOM12032600089/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM12032600089 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM12032600089/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка насосов вакуумных бустерных паромасляных;;;;;https://www.roseltorg.ru/procedure/ATOM11032600408/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM11032600408 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM11032600408/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка датчиков весоизмерительных тензорезисторных;;;;;https://www.roseltorg.ru/procedure/ATOM11032600158/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM11032600158 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM11032600158/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;"мониторинг цен в электронной форме на Оказание услуг по дератизации, дезинфекции и дезинсекции для подразделения ОАО ""СМЗ""";;;;;https://www.roseltorg.ru/procedure/ATOM10032600388/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM10032600388 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM10032600388/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на «Продление назначенного срока эксплуатации упаковочных комплектов транспортных (2 шт.) для транспортирования радиоактивных отходов ОАО «СМЗ»;;;;;https://www.roseltorg.ru/procedure/ATOM10032600153/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM10032600153 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM10032600153/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка вентиляторов радиальных;;;;;https://www.roseltorg.ru/procedure/ATOM10032600025/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM10032600025 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM10032600025/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка электродвигателей трехфазных асинхронных с короткозамкну-тым ротором типа АО;;;;;https://www.roseltorg.ru/procedure/ATOM03032600280/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM03032600280 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM03032600280/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка труб стальных бесшовных холоднодеформированных;;;;;https://www.roseltorg.ru/procedure/ATOM02032600262/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02032600262 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02032600262/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка клапана запорного сильфонного 14нж17п28;;;;;https://www.roseltorg.ru/procedure/ATOM02032600218/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02032600218 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02032600218/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка оборудования для приготовления пищи;;;;;https://www.roseltorg.ru/procedure/ATOM26022600023/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM26022600023 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM26022600023/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка спецодежды;;;;;https://www.roseltorg.ru/procedure/ATOM24022600046/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM24022600046 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM24022600046/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Программно-аппаратного шифровального (криптографического) средства блока СКЗИ тахографа».;;;;;https://www.roseltorg.ru/procedure/ATOM20022600246/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20022600246 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20022600246/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на постака пластин резиновых и резинотканевых;;;;;https://www.roseltorg.ru/procedure/ATOM20022600064/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20022600064 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20022600064/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по сбору, утилизации покрышек пневматических шин с тканевым кордом отработанных и покрышек пневматических шин с металлическим кордом отработанных;;;;;https://www.roseltorg.ru/procedure/ATOM19022600281/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM19022600281 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM19022600281/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка дозаторов весовых автоматических непрерывного действия транспортерных;;;;;https://www.roseltorg.ru/procedure/ATOM18022600036/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM18022600036 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM18022600036/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей к насосу Х 72/20 Д-Т-С;;;;;https://www.roseltorg.ru/procedure/ATOM18022600012/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM18022600012 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM18022600012/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка блока контроля и управления;;;;;https://www.roseltorg.ru/procedure/ATOM17022600019/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM17022600019 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM17022600019/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка фильтра вакуумного БОН;;;;;https://www.roseltorg.ru/procedure/ATOM16022600327/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM16022600327 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM16022600327/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Текущий ремонт кровель завода;;;;;https://www.roseltorg.ru/procedure/ATOM12022600340/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM12022600340 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM12022600340/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех № 18. Здание РП-5. Текущий ремонт кровли;;;;;https://www.roseltorg.ru/procedure/ATOM12022600136/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM12022600136 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM12022600136/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Проведение экспертизы безопасности комплекта документов, предоставленных ОАО «СМЗ» в Центральный аппарат Ростехнадзора с целью получения лицензии на обращение с радиоактивными отходами при их транспортировании;;;;;https://www.roseltorg.ru/procedure/ATOM11022600303/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM11022600303 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM11022600303/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Регистратор видеографический Элметро-ВиЭР-104К-4АВ-4АВ-8Р-ИНТ-ГП;;;;;https://www.roseltorg.ru/procedure/ATOM11022600155/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM11022600155 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM11022600155/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка масла-теплоносителя Лукойл Термо Ойл;;;;;https://www.roseltorg.ru/procedure/ATOM10022600273/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM10022600273 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM10022600273/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;"мониторинг цен в электронной форме на Цех №9. Текущий ремонт оконных конструкций ОАО ""СМЗ""";;;;;https://www.roseltorg.ru/procedure/ATOM10022600104/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM10022600104 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM10022600104/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Оказание услуг по отбору, транспортировке, лабораторному исследованию проб почвы, подготовке информационного отчета с оценкой степени загрязнения почвы в зоне влияния полигона твердых промышленных отходов;;;;;https://www.roseltorg.ru/procedure/ATOM06022600089/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM06022600089 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM06022600089/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка плиты подвижной для дробилки ДЩ-10;;;;;https://www.roseltorg.ru/procedure/ATOM05022600022/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM05022600022 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM05022600022/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка охладителя выпара ОВА-8;;;;;https://www.roseltorg.ru/procedure/ATOM03022600037/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM03022600037 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM03022600037/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка дымососа ДН-15;;;;;https://www.roseltorg.ru/procedure/ATOM02022600278/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02022600278 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02022600278/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка кабеля силового для нестационарной прокладки;;;;;https://www.roseltorg.ru/procedure/ATOM02022600254/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02022600254 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02022600254/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка шкафа вводно-распределительного электрического;;;;;https://www.roseltorg.ru/procedure/ATOM02022600133/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM02022600133 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM02022600133/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №1. Здание склада брикетов. Демонтаж строительных конструкций;;;;;https://www.roseltorg.ru/procedure/ATOM30012600302/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM30012600302 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM30012600302/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка мотор-редукторов MP3-800-13-6,3-Ф1В-У3;;;;;https://www.roseltorg.ru/procedure/ATOM30012600048/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM30012600048 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM30012600048/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка респираторов ШБ-1;;;;;https://www.roseltorg.ru/procedure/ATOM29012600314/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM29012600314 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM29012600314/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка молотков отбойных пневматических и бетоноломов;;;;;https://www.roseltorg.ru/procedure/ATOM29012600288/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM29012600288 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM29012600288/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на поставка мебели для обеденных залов столовой;;;;;https://www.roseltorg.ru/procedure/ATOM29012600108/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM29012600108 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM29012600108/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка лазерной установки для центровки валов;;;;;https://www.roseltorg.ru/procedure/ATOM29012600044/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM29012600044 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM29012600044/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Преобразователи термоэлектрические;;;;;https://www.roseltorg.ru/procedure/ATOM28012600103/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM28012600103 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM28012600103/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на оказание услуг по оценке острой ингаляционной токсичности химической продукции - тетрахлорида титана (TiCl₄);;;;;https://www.roseltorg.ru/procedure/ATOM28012600033/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM28012600033 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM28012600033/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка клапанов угловых цапковых;;;;;https://www.roseltorg.ru/procedure/ATOM27012600166/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM27012600166 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM27012600166/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Приборы для измерения расхода и уровня;;;;;https://www.roseltorg.ru/procedure/ATOM26012600317/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM26012600317 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM26012600317/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка клапанов запорных сильфонных с дублирующим сальником.;;;;;https://www.roseltorg.ru/procedure/ATOM26012600261/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM26012600261 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM26012600261/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на предоставление неисключительных прав на средство защиты информации для ОАО «Соликамский магниевый завод» и выполнение работ по внедрению программного обеспечения Indeed Privileged Access Manager;;;;;https://www.roseltorg.ru/procedure/ATOM23012600063/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM23012600063 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM23012600063/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей для автомобилей КАМАЗ (запрос от 16.01.2026.);;;;;https://www.roseltorg.ru/procedure/ATOM22012600281/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22012600281 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22012600281/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №1. Капитальный ремонт опор под трубопроводы на эстакаде от трубы Н=120м до здания пульпы;;;;;https://www.roseltorg.ru/procedure/ATOM22012600152/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22012600152 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22012600152/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №18. Здание старой ПП. Капитальный ремонт кровли оси К-Т ряды 7-8. Инвентарный №0100360;;;;;https://www.roseltorg.ru/procedure/ATOM22012600033/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM22012600033 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM22012600033/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Цех №26. Здание гаража (слесарной мастерской). Текущий ремонт санузла;;;;;https://www.roseltorg.ru/procedure/ATOM21012600232/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM21012600232 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM21012600232/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на предоставление прав простой (неисключительной) лицензии на использование программного обеспечения «КИБ Серчинформ FileAuditor» - DCAP-решение (Data-Centric Audit and Protection);;;;;https://www.roseltorg.ru/procedure/ATOM21012600147/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM21012600147 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM21012600147/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка запасных частей для спектрометра Expec 6500 .;;;;;https://www.roseltorg.ru/procedure/ATOM21012600103/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM21012600103 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM21012600103/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка газов технических;;;;;https://www.roseltorg.ru/procedure/ATOM20012600353/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM20012600353 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM20012600353/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка Дозатора весового автоматического непрерывного действия транспортёрного 4488ДН-У3-2,5-63-2,25-1-0;;;;;https://www.roseltorg.ru/procedure/ATOM19012600082/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;ATOM19012600082 (Лот 1);;;;;https://www.roseltorg.ru/procedure/ATOM19012600082/1
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";;мониторинг цен в электронной форме на Поставка редукторов , мотор-редукторов.;;;;;https://www.roseltorg.ru/procedure/ATOM15012600369/1
