inn;chem_dokazano;ssylka;citata_golova;sreda_bylo;sreda_po_stroke;pochemu
8622000931;заключение ЭПБ № 57-ТУ-10628-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-10628-2018;Технические устройства: трубопроводная арматура DN 300 – 700 Место установки: Газоперекачивающие агрегаты ГПУ-10, Цех №8;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-17988-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-17988-2023;сооружение: газоперекачивающий агрегат ГПА-Ц-16, ст. № 104, инв. № 131087, применяемое на опасном производственном объек;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-20260-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-20260-2023;сооружение: газоперекачивающий агрегат ГПА-Ц-16, ст. № 61, инв. № 137198, применяемое на опасном производственном объект;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-24471-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-24471-2023;сооружение - газоперекачивающий агрегат ГПА-Ц-16, ст. № 51, инв. № 137190, применяемое на опасном производственном объек;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-24472-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-24472-2023;сооружение - газоперекачивающий агрегат ГПА-Ц-16, ст. № 45, инв. № 137131, применяемое на опасном производственном объек;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 57-ЗС-01705-2024;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-01705-2024;сооружение: Газоперекачивающий агрегат ГПА-Ц-16, ст. № 83, инв. № 134647, применяемое на опасном производственном объект;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-02456-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-02456-2023;здание агрегата газоперек. ГТН-25И Г-Д «Уренгой-Ужгород» КС «Бобровская», укрытие ГТН №11, инв.№ 130509 Бобровского ЛПУ ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 54-ЗС-20246-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-20246-2023;сооружение: газоперекачивающий агрегат ГТК-10-4, ст. № 56, инв. № 133033, применяемое на опасном производственном объект;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 57-ЗС-04182-2024;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-04182-2024;сооружение «Газоперекачивающий агрегат ГПА-Ц-16, ст. № 83, инв. № 131198», применяемое на опасном производственном объек;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-15407-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-15407-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-10648-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-10648-2018;Технические устройства: трубопроводная арматура DN 400 – 1000 Место установки: Газоперекачивающие агрегаты Цех № 10 ГПУ-;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-02982-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02982-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГТН-16, станц./;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-02983-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02983-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГТН-16 станц./и;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-10636-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-10636-2018;Технические устройства: трубопроводная арматура DN 400 – 1000 Место установки: Газоперекачивающие агрегаты Цех № 9 ГПУ-1;среда не названа;gaz;слово машины: «ГПА»
8622000931;заключение ЭПБ № 57-ТУ-24706-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-24706-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-17983-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-17983-2023;сооружение: агрегат газоперекачивающий ГТК-10-4 г/п «Уренгой-Центр1» КС «Ивдельская», ст. № 78, инв. № 131496, применяем;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-17984-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-17984-2023;сооружение: агрегат газоперекачивающий ГТК-10-4 г/п “Уренгой-Центр1” КС «Ивдельская», ст. № 77, инв. № 131495, применяем;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-17986-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-17986-2023;сооружение: агрегат газоперекачивающий ГТК-10-4 г-д “Уренгой-Петровск”, КС «Ивдельская», ст. № 47, инв. № 131383, примен;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-01145-2024;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-01145-2024;№ДП-2023-017.0860 на сооружение «Газоперекачивающий агрегат ГПА-Ц-16, ст. № 51, инв. № 137190», применяемое на опасном п;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-01472-2024;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-01472-2024;№ДП-2023-017.0827 на сооружение «Газоперекачивающий агрегат ГПА-Ц-16, ст. № 54, инв. № 136160», применяемое на опасном п;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-12802-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-12802-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГПА-Ц-16 станц.;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-12804-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-12804-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГПА-Ц-16 станц.;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-12805-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-12805-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГПА-Ц-16 станц.;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-14868-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-14868-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4Б станц;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-21622-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-21622-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГПА-Ц-16 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-17981-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-17981-2023;сооружение: агрегат газоперекачивающий ГПА-Ц-16 г-д СРТО-УРАЛ КС Ново-Ивдельская, ст. № 63, инв. № 133795, применяемое н;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-02981-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02981-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-24707-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-24707-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-02978-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02978-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ТУ-02979-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02979-2023;техническое устройство, применяемое на опасном производственном объекте: газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-18819-2023;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-18819-2023;сооружение: агрегат газоперекачивающий для привода нагнетателя г-д «Надым-Пунга 4» КС «Перегребненская», ст. № 46, инв. ;среда не названа;gaz;слово машины: «газоперекачива»
8622000931;заключение ЭПБ № 54-ЗС-02444-2025;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-02444-2025;№ ЭПБ-ПЦЭ-ГТЮ-ЗиС-0012-2024 на сооружение: технологический комплекс, включающий в себя газопроводы надземной и подземной;воздух;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 54-ТУ-03052-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-03052-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-14869-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-14869-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-24704-2023;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-24704-2023;техническое устройство, применяемое на опасном производственном объекте: Газоперекачивающий агрегат типа ГТК-10-4 станц.;среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-07292-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-07292-2019;"трубопроводная арматура – шаровые краны Ду 100-1000мм, – 17 шт., идентификационные номера: кран шаровой Ду-1000 мм; 75 к";газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20941-2020;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20941-2020;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав.№706, ст.№18, инв. №136628, применяемый на опасном производственном объек;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20942-2020;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20942-2020;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав.№704, ст.№17, инв. №136627, применяемый на опасном производственном объек;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-27004-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27004-2019;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав. № 707, ст. № 14.Место установки: СОГ, КС Пуровская Ново-Уренгойское ЛПУМ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-27013-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27013-2019;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав. № 709, ст. № 15.Место установки: СОГ, КС Пуровская Ново-Уренгойское ЛПУМ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-27017-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27017-2019;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав. № 705, ст. № 11. Место установки: СОГ, КС Пуровская Ново-Уренгойское ЛПУ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-27021-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27021-2019;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав. № 708, ст. № 13.Место установки: СОГ, КС Пуровская Ново-Уренгойское ЛПУМ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-27023-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-27023-2019;турбоагрегат типа «Hispano Suiza» ТНМ-1203 зав. № 710, ст. № 12.Место установки: СОГ, КС Пуровская Ново-Уренгойское ЛПУМ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20777-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20777-2019;Корпус центробежного нагнетателя типа 235 станц./зав. №№ 82/8659. Место установки: КС-8, Таёжного ЛПУМГ. ОПО: Площадка к;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20799-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20799-2019;Корпус центробежного нагнетателя типа 235 станц./зав. №№ 21/7452. Место установки: КС-2, Таёжного ЛПУМГ. ОПО: Площадка к;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20808-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20808-2019;Корпус центробежного нагнетателя типа 757Р2 станц./зав. №№ 13/16U16. Место установки: КС-1, Таёжного ЛПУМГ. ОПО: Площадк;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 54-ЗС-03068-2025;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-03068-2025;№ ЗЭ.НИИПГ.ГТЮ.ГПА.1408.2024 на сооружение Агрегат газоперекачивающий с центробежным нагнетателем и приводом от двигател;среда не названа;gaz;слово машины: «ГПА»
8622000931;заключение ЭПБ № 57-ТУ-16376-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-16376-2019;корпус и ротор центробежного нагнетателя Н-300-1,23 зав. № 24770, ст. № 11, инв. № 137363 Рег. № А58-80046-0027 «Площадк;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-16362-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-16362-2019;корпус и ротор центробежного нагнетателя Н-235 зав. № 7542, ст. № 35, инв. № 435204 Рег. № А58-80046-0005 «Площадка комп;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-16392-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-16392-2019;корпус и ротор центробежного нагнетателя Н-235 зав. № 7240, ст. № 23, инв. № 4925 Рег. № А58-80046-0005 «Площадка компре;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20787-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20787-2019;Корпус центробежного нагнетателя типа Н-16-76, станц./зав. №№ 11/24152. Место установки: КЦ-1 КС «Ново-Пелымская», Пелым;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-20792-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-20792-2019;Корпус центробежного нагнетателя типа Н-16-76, станц./зав. №№ 11/24152. Место установки: КЦ-1 КС «Ново-Пелымская», Пелым;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 54-ЗС-03066-2025;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-03066-2025;№ ЗЭ.НИИПГ.ГТЮ.ГПА.1409.2024 на сооружение Агрегат газоперекачивающий с центробежным нагнетателем и приводом от двигател;среда не названа;gaz;слово машины: «ГПА»
8622000931;заключение ЭПБ № 57-ТУ-50742-2017;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50742-2017;техническое устройство на опасном производственном объекте II класса опасности рег. № А58-80046-0020 «площадка компрессо;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-50746-2017;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50746-2017;техническое устройство на опасном производственном объекте II класса опасности рег. № А58-80046-0020 «площадка компрессо;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-50750-2017;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50750-2017;техническое устройство на опасном производственном объекте II класса опасности рег. № А58-80046-0200 «площадка компрессо;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-50753-2017;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50753-2017;техническое устройство на опасном производственном объекте II класса опасности рег. № А58-80046-0200 «площадка компрессо;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-50754-2017;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50754-2017;техническое устройство на опасном производственном объекте II класса опасности рег. № А58-80046-0017 «площадка компрессо;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-51607-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51607-2018;Центробежный нагнетатель (Корпус центробежного нагнетателя типа НЦ 16/76-1,44 зав. № 408 с СПЧ НЦ 16/76-1,35, зав№ АГСПЧ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-51573-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51573-2018;"Газоперекачивающий агрегат ГTK-10-4 для привода нагнетателя г/п ""Уренгой-Грязовец"" КС""Сосьвинская"" зав№ 1074, станционны";среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-51576-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51576-2018;"Газоперекачивающий агрегат типа ГTK-10-4 для привода нагнетателя (ЦEX Б ""Пунга-Вуктыл-Ухта II очередь"" КС «Сосьвинская»)";среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-51565-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-51565-2018;"Газоперекачивающий агрегат типа ГTK-10-4 для привода нагнетателя (AГPEГAT ГAЗOПEPEKAЧИBAЮЩИЙ ГTK-10 ЦEX Б ""Пунга-Вуктыл-";среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-60213-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-60213-2019;"Газоперекачивающий агрегат типа ГTK-10-4 для привода нагнетателя (AГPEГAT ГAЗOПEPEKAЧИBAЮЩИЙ ГTK-10 ЦEX Б ""Пунга-Вуктыл-";среда не названа;gaz;слово машины: «Газоперекачива»
8622000931;заключение ЭПБ № 57-ТУ-07151-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-07151-2018;кран мостовой опорный электрический зав.№ 60448, Рег.№ 30266, Инв.№ 133676. Место установки: зал нагнетателей т/а №13, Н;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-07223-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-07223-2018;кран мостовой опорный электрический зав.№ 801267, Рег.№ 34276, Инв.№ 133817. Место установки: зал нагнетателей т/а №32, ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-07226-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-07226-2018;кран мостовой опорный электрический зав.№ 60449, Рег.№ 30267, Инв.№ 133675. Место установки: зал нагнетателей т/а №12, Н;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-07228-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-07228-2018;кран мостовой опорный электрический зав.№ 801268, Рег.№ 34274, Инв.№ 133816. Место установки: зал нагнетателей т/а №31, ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-07547-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-07547-2018;кран мостовой опорный электрический зав.№ 801269, Рег.№ 34275, Инв.№ 133818. Место установки: зал нагнетателей т/а №33, ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ТУ-28792-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28792-2018;Кран мостовой опорный электрический зав.№ 5-452, рег.№ 3401-НУ, инв.№ 133395. Место установки: галерея нагнетателей, ТКЦ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 66-ТП-721660-2026;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%9F-721660-2026;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ документации на техническое перевооружение опасного производственного об;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 66-ТП-721716-2026;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%9F-721716-2026;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ документации на техническое перевооружение опасного производственного об;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 57-ЗС-39774-2022;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-39774-2022;сооружение: Стационарно-кислородная азотодобывающая станция с наполнительной кислородных баллонов, инв. № 18200000_0295,;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 54-ТУ-17693-2023;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-17693-2023;ресивер АГТ 0220.02.000М, рег. №85, зав. №63, инв. №116059, Площадка компрессорной станции Перегребненского ЛПУМГ, Место;газ или иная среда;vozduh;слово машины: «кислородной станци»
8622000931;заключение ЭПБ № 66-ТП-754647-2026;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%9F-754647-2026;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ документации на техническое перевооружение опасного производственного об;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8622000931;заключение ЭПБ № 66-ТП-756644-2026;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%9F-756644-2026;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ документации на техническое перевооружение опасного производственного об;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8700000339;заключение ЭПБ № 78-ЗС-02539-2020;https://monitor-pb.ru/conclusion/78-%D0%97%D0%A1-02539-2020;№ЭПБ-ЗС-6035-2019 Здание кислородной станции, Филиал АО «Чукотэнерго»;газ или иная среда;vozduh;слово машины: «кислородной станци»
8706004386;заключение ЭПБ № 78-ТУ-02761-2025;https://monitor-pb.ru/conclusion/78-%D0%A2%D0%A3-02761-2025;Техническое устройство: установка кислородная транспортабельная ТАдК-0,018-01, зав. №080939, ООО «ЗК «Майское», применяе;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8903019871;заключение ЭПБ № 59-ТУ-26729-2023;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-26729-2023;Техническое устройство: Агрегат полупогружной электронасосный ГДМП6-Е-25/50-А-3,2-11-У2, инв. № 443368, техн. № Н-101-1П;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8903019871;заключение ЭПБ № 89-ТУ-16489-2025;https://monitor-pb.ru/conclusion/89-%D0%A2%D0%A3-16489-2025;Техническое устройство: Устройство переключающее предохранительных клапанов DN80 PN16, зав. № 1562, техн. № б/н, инв. № ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8903019871;заключение ЭПБ № 89-ТУ-67619-2025;https://monitor-pb.ru/conclusion/89-%D0%A2%D0%A3-67619-2025;Техническое устройство: Устройство переключающее предохранительных клапанов DN80 PN16, зав. № 1562, техн. № б/н, инв. № ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8903019871;заключение ЭПБ № 59-ЗС-28425-2024;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-28425-2024;Сооружение: трубопровод «Линия РТЭГа от Н-310№1-5 до А-201 (Линия № 45)», инв. №115722. Опасный производственный объект ;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
8903019871;заключение ЭПБ № 59-ЗС-46289-2018;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-46289-2018;здание «Цех компрессорный ДКС-1» инв. №113156 Медвежинского ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-46291-2018;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-46291-2018;здание «Hасосная утилизационная ДКС-1» инв. №113148 Медвежинского ГПУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25746-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25746-2017;здание ЗРУ-6кВ ДКС (2 очередь) ЮГМ, инв. №412902 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25759-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25759-2017;здание установки газового пожаротушения ДКС (2 очередь) ЮГМ, инв. №412903 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-25760-2017;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-25760-2017;здание производственно-энергетического блока ДКС (2 очередь) ЮГМ, инв. №412894 Надымского НГДУ ООО «Газпром добыча Надым;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34845-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34845-2019;«Здание блока служебно-эксплуатационного. ДКС (2оч.) Ямсовейского ГКМ» инв. №304437 Надымского НГДУ ООО «Газпром добыча ;среда не названа;gaz;слово машины: «ДКС»
8903019871;заключение ЭПБ № 59-ЗС-34894-2019;https://monitor-pb.ru/conclusion/59-%D0%97%D0%A1-34894-2019;Здание «Утилизационная насосная станция ДКС (2 очередь) ЮГМ» инв. №412905 Надымского НГДУ ООО «Газпром добыча Надым»;среда не названа;gaz;слово машины: «ДКС»
