inn;predpriyatie;nomer;predmet;zakazchik;vid;summa;data;data_konca;stadiya;region;vid_kartochki;need_id;tender_id;auction_id;ssylka;ssylka_vneshnyaya
5103070023;"АО ""АПАТИТ""";5201474;Выполнение работ по перегрузке катализатора с применением специальной техники в период ОКР Ам-1 в 2025 году (Твердая стоимость по ведомости дефектов №403);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;12.11.2024;Прием предложений завершен;;потребность;5201474;;;https://zakupki.mos.ru/need/5201474;https://business.roseltorg.ru/lk/orders/all/30738?ppauth=1
5103070023;"АО ""АПАТИТ""";5201478;Выполнение работ по перегрузке катализатора с применением специальной техники в период ОКР Ам-1 в 2025 году (Твердая стоимость по ведомости дефектов №401);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;12.11.2024;Прием предложений завершен;;потребность;5201478;;;https://zakupki.mos.ru/need/5201478;https://business.roseltorg.ru/lk/orders/all/30738?ppauth=1
5103070023;"АО ""АПАТИТ""";5199872;Твердая стоимость по ведомости дефектов №401;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;12.11.2024;Отменена;;потребность;5199872;;;https://zakupki.mos.ru/need/5199872;https://business.roseltorg.ru/lk/orders/all/30738?ppauth=1
5103070023;"АО ""АПАТИТ""";5186933;твердая стоимость нормо-час на тех обслуживание;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5186933;;;https://zakupki.mos.ru/need/5186933;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5200969;"тех обслуживание оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов; технологических вентилятиляторов,АВО, технологических вентиляторов эстакады АМ1(твердая стоимость человеко-час)";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5200969;;;https://zakupki.mos.ru/need/5200969;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5202083;тех обслуживание оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов, технологических вентиляторов АВО, технологических вентиляторов эстакады АМ1 (твердая стоимость нормо-час);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5202083;;;https://zakupki.mos.ru/need/5202083;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5186935;твердая стоимость нормо-час ОКР;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5186935;;;https://zakupki.mos.ru/need/5186935;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5186936;твердая стоимость человеко-час на текущий ремонт;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5186936;;;https://zakupki.mos.ru/need/5186936;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5186932;твердая стоимость нормо-час на текущий ремонт;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5186932;;;https://zakupki.mos.ru/need/5186932;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5202080;твердая стоимость нормо-час ОКР (ремонт оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов Ам1);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5202080;;;https://zakupki.mos.ru/need/5202080;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5202081;текущий ремонт оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов Ам1 (твердая стоимость человеко-час);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5202081;;;https://zakupki.mos.ru/need/5202081;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5202082;текущий ремонт оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов Ам1 (твердая стоимость нормо-час);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5202082;;;https://zakupki.mos.ru/need/5202082;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5202086;"тех обслуживание оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов; технологических вентилятиляторов,АВО, технологических вентиляторов эстакады АМ1(твердая стоимость человеко-час)";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5202086;;;https://zakupki.mos.ru/need/5202086;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5202087;твердая стоимость человеко-час ОКР (ремонт оборудования, трубопроводов, металлоконструкций во время эксплуатации и во время проведения остановочных капитальных ремонтов Ам1);АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5202087;;;https://zakupki.mos.ru/need/5202087;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5186930;твердая стоимость человеко-час ОКР;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5186930;;;https://zakupki.mos.ru/need/5186930;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5186931;твердая стоимость человеко-час на тех обслуживание;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;08.11.2024;Отменена;;потребность;5186931;;;https://zakupki.mos.ru/need/5186931;https://business.roseltorg.ru/lk/orders/all/30728?ppauth=1
5103070023;"АО ""АПАТИТ""";5186690;«На выполнение СМР и ПНР по объекту «Техническое перевооружение коллектора пара 4,0 МПа. Площадка главного корпуса ПГТЦ»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;30.10.2024;13.11.2024;Прием предложений завершен;;потребность;5186690;;;https://zakupki.mos.ru/need/5186690;https://business.roseltorg.ru/lk/orders/all/30710?ppauth=1
5103070023;"АО ""АПАТИТ""";5182828;«На выполнение работ по обследованию, диагностике и определению технического состояния электрооборудования»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;29.10.2024;11.11.2024;Отменена;;потребность;5182828;;;https://zakupki.mos.ru/need/5182828;https://business.roseltorg.ru/lk/orders/all/30520?ppauth=1
5103070023;"АО ""АПАТИТ""";5213288;«На выполнение работ по обследованию, диагностике и определению технического состояния электрооборудования»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;29.10.2024;18.11.2024;Прием предложений завершен;;потребность;5213288;;;https://zakupki.mos.ru/need/5213288;https://business.roseltorg.ru/lk/orders/all/30520?ppauth=1
5103070023;"АО ""АПАТИТ""";5181834;Выполнение работ по устройству инженерных сетей и подготовке основания под корпус производства очищенной фосфорной кислоты (13.02) ВФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.10.2024;11.11.2024;Прием предложений завершен;;потребность;5181834;;;https://zakupki.mos.ru/need/5181834;https://business.roseltorg.ru/lk/orders/all/30434?ppauth=1
5103070023;"АО ""АПАТИТ""";5181636;Выполнение работ по подготовке участка строительства сетей и проездов «Производства пищевых фосфатов и очищенной фосфорной кислоты в ВФ АО «Апатит»»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.10.2024;02.11.2024;Прием предложений завершен;;потребность;5181636;;;https://zakupki.mos.ru/need/5181636;https://business.roseltorg.ru/lk/orders/all/30422?ppauth=1
5103070023;"АО ""АПАТИТ""";5181491;Выполнение комплекса строительно-монтажных работ по техническому перевооружению производства экстракционной фосфорной кислоты (ПЭФК) в части очистки газов от ленточных вакуум-фильтров по разделам РД: ТХ, КМ, КЖ, ВК;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.10.2024;08.11.2024;Прием предложений завершен;;потребность;5181491;;;https://zakupki.mos.ru/need/5181491;https://business.roseltorg.ru/lk/orders/all/30406?ppauth=1
5103070023;"АО ""АПАТИТ""";5181366;"на выполнение СМР по объекту «Техническое перевооружение участка подготовки сырья и от-пуска полуфабрикатов и продукции ОПО «Площадка сернокислотного производства (СКП) рег. № А28-02793-0022), с установкой фильтра жидкой серы» 
(56247-080 задача 10)";АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;28.10.2024;08.11.2024;Прием предложений завершен;;потребность;5181366;;;https://zakupki.mos.ru/need/5181366;https://business.roseltorg.ru/lk/orders/all/30397?ppauth=1
5103070023;"АО ""АПАТИТ""";5179669;Стоимость ремонта станочного оборудования РМЦ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;25.10.2024;08.11.2024;Прием предложений завершен;;потребность;5179669;;;https://zakupki.mos.ru/need/5179669;https://business.roseltorg.ru/lk/orders/all/30245?ppauth=1
5103070023;"АО ""АПАТИТ""";5177578;Общая предельная стоимость выполнения работ, том числе:;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.10.2024;11.11.2024;Прием предложений завершен;;потребность;5177578;;;https://zakupki.mos.ru/need/5177578;https://business.roseltorg.ru/lk/orders/all/30050?ppauth=1
5103070023;"АО ""АПАТИТ""";5176105;ЛОТ 3 Текущий и капитальный ремонт систем вентиляции;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.10.2024;02.11.2024;Прием предложений завершен;;потребность;5176105;;;https://zakupki.mos.ru/need/5176105;https://business.roseltorg.ru/lk/orders/all/29937?ppauth=1
5103070023;"АО ""АПАТИТ""";5176107;ЛОТ 4 Текущий и капитальный ремонт систем кондиционирования;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.10.2024;02.11.2024;Прием предложений завершен;;потребность;5176107;;;https://zakupki.mos.ru/need/5176107;https://business.roseltorg.ru/lk/orders/all/29937?ppauth=1
5103070023;"АО ""АПАТИТ""";5176108;ЛОТ 1 Техническое обслуживание систем кондиционирования в структурных подразделениях ВФ АО «Апатит;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.10.2024;02.11.2024;Прием предложений завершен;;потребность;5176108;;;https://zakupki.mos.ru/need/5176108;https://business.roseltorg.ru/lk/orders/all/29937?ppauth=1
5103070023;"АО ""АПАТИТ""";5176110;ЛОТ 2 Техническое обслуживание систем вентиляции в структурных подразделениях ВФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;24.10.2024;02.11.2024;Прием предложений завершен;;потребность;5176110;;;https://zakupki.mos.ru/need/5176110;https://business.roseltorg.ru/lk/orders/all/29937?ppauth=1
5103070023;"АО ""АПАТИТ""";5175398;стоимость нормо-часа;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.10.2024;06.11.2024;Прием предложений завершен;;потребность;5175398;;;https://zakupki.mos.ru/need/5175398;https://business.roseltorg.ru/lk/orders/all/29859?ppauth=1
5103070023;"АО ""АПАТИТ""";5198146;Стоимость одного нормо-часа работы Исполнителя;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.10.2024;15.11.2024;Прием предложений завершен;;потребность;5198146;;;https://zakupki.mos.ru/need/5198146;https://business.roseltorg.ru/lk/orders/all/29857?ppauth=1
5103070023;"АО ""АПАТИТ""";5175388;Стоимость одного нормо-часа работы Исполнителя;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;23.10.2024;08.11.2024;Отменена;;потребность;5175388;;;https://zakupki.mos.ru/need/5175388;https://business.roseltorg.ru/lk/orders/all/29857?ppauth=1
5103070023;"АО ""АПАТИТ""";5171392;Лот №1 «Капитальный ремонт строительных конструкций пожарного депо, капитальный ремонт пожарной башни с разборкой конструкций до отм. +6.800 согласно ВД З/У-А-02/01-2024;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;22.10.2024;30.10.2024;Отменена;;потребность;5171392;;;https://zakupki.mos.ru/need/5171392;https://business.roseltorg.ru/lk/orders/all/29592?ppauth=1
5103070023;"АО ""АПАТИТ""";5171393;Лот №2 Капитальный ремонт стен, полов, плит покрытия здания продовольственного склада столовой №1 ВД З/У-А-01/02-2024» БФ АО «Апатит»;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;22.10.2024;30.10.2024;Отменена;;потребность;5171393;;;https://zakupki.mos.ru/need/5171393;https://business.roseltorg.ru/lk/orders/all/29592?ppauth=1
5103070023;"АО ""АПАТИТ""";5164208;Общая предельная стоимость работ;АКЦИОНЕРНОЕ ОБЩЕСТВО АПАТИТ;;;16.10.2024;25.10.2024;Прием предложений завершен;;потребность;5164208;;;https://zakupki.mos.ru/need/5164208;https://business.roseltorg.ru/lk/orders/all/29106?ppauth=1
