inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata;chem_marka;status_sroka;citata_sroka;istochnikov
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";компрессорная станция;ГП-4;4Р148;;16.12.2019;57-ТУ-56684-2019;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-56684-2019;насос шестеренчатый НМШ 8-25-5,8/2,5 зав.№ 4Р148, тех.№ Н-3 инв. № 114886, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-4 месторождения Медвежье, регистрационный номер ОПО: А59-50021-012, класс опасности ОПО: III класс, предприятие владелец: ООО «Газпром добыча Надым», место установки: Цех (ГП) №-4, Склад масел и ГСМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;В20-8-3-П;2907-51;азот;19.12.2018;57-ТУ-50756-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50756-2018;ресивер азота заводского изготовления марки РА В20-8-3-П, зав. № 2907-51, рег. № 3790, инв. № 304451, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Ямсовейского месторождения, регистрационный номер ОПО: № А59-50021-057, класс опасности ОПО: III, место установки: ДКС Ямсовейского ГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;В20-8-3-П;2907-49;азот;19.12.2018;57-ТУ-50758-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50758-2018;ресивер азота заводского изготовления марки РА В20-8-3-П, зав. № 2907-49, рег. № 3791, инв. № 304451, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Ямсовейского месторождения, регистрационный номер ОПО: № А59-50021-057, класс опасности ОПО: III, место установки: ДКС Ямсовейского ГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;В20-8-3-П;2907-45;азот;19.12.2018;57-ТУ-50761-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50761-2018;ресивер азота заводского изготовления марки РА В20-8-3-П, зав. № 2907-45, рег. № 3792, инв. № 304451, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Ямсовейского месторождения, регистрационный номер ОПО: № А59-50021-057, класс опасности ОПО: III, место установки: ДКС Ямсовейского ГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;В20-8-3-П;2907-50;азот;19.12.2018;57-ТУ-50764-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-50764-2018;ресивер азота заводского изготовления марки РА В20-8-3-П, зав. № 2907-50, рег. № 3789, инв. № 304451, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Ямсовейского месторождения, регистрационный номер ОПО: № А59-50021-057, класс опасности ОПО: III, место установки: ДКС Ямсовейского ГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/105;;15.12.2018;57-ТУ-49774-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49774-2018;фильтр топливного газа Ф1 зав. № 10024/105.05, рег. № 6-52, инв. № 387642, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 63 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/105-01;;15.12.2018;57-ТУ-49775-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49775-2018;фильтр топливного газа Ф1 зав. № 10024/105-01, рег. № 6-46, инв. № 387671, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 61 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;1;;15.12.2018;57-ТУ-49776-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49776-2018;фильтр-сепаратор зав. № 1, рег. № 6-48, инв. № 387671, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 61 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/302/006-1;;15.12.2018;57-ТУ-49777-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49777-2018;фильтр газа тонкой очистки зав. № 10024/302/006-1, рег. № 6-34, инв. № 387639, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Установка компримирования и подготовки топливного газа ДКС ГП-6 Медвежьего НГКМ.;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/302/005-1;;15.12.2018;57-ТУ-49778-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49778-2018;сепаратор С-1 зав. № 10024/302/005-1, рег. № 6-32, инв. № 387639, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Установка компримирования и подготовки топливного газа ДКС ГП-6 Медвежьего НГКМ.;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/302/006-2;;15.12.2018;57-ТУ-49779-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49779-2018;фильтр газа тонкой очистки зав. № 10024/302/006-2, рег. № 6-35, инв. № 387639, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Установка компримирования и подготовки топливного газа ДКС ГП-6 Медвежьего НГКМ.;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/302/005-2;;15.12.2018;57-ТУ-49780-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49780-2018;сепаратор С-2 зав. № 10024/302/005-2, рег. № 6-33, инв. № 387639, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Установка компримирования и подготовки топливного газа ДКС ГП-6 Медвежьего НГКМ.;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/105;;15.12.2018;57-ТУ-49782-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49782-2018;фильтр топливного газа Ф2 зав. № 10024/105.04, рег. № 6-50, инв. № 387633, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 62 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/105;;15.12.2018;57-ТУ-49783-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49783-2018;фильтр топливного газа Ф1 зав. № 10024/105.03, рег. № 6-49, инв. № 387633, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 62 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/105;;15.12.2018;57-ТУ-49784-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49784-2018;фильтр топливного газа Ф2 зав. № 10024/105.02, рег. № 6-47, инв. № 387671, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 61 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;10024/105;;15.12.2018;57-ТУ-49785-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49785-2018;фильтр топливного газа Ф2 зав. № 10024/105.06, рег. № 6-53, инв. № 387642, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 63 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-6;3;;15.12.2018;57-ТУ-49786-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49786-2018;фильтр-сепаратор зав. № 3, рег. № 6-54, инв. № 387642, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-021, класс опасности ОПО: III класс, место установки: Укрытие ГПА 63 цеха компрессорного ДКС ГП-6 Медвежьего НГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-553;60252-2-2;воздух;15.12.2018;57-ТУ-49830-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49830-2018;ресивер воздуха С-553 зав. № 60252-2-2, рег. № 3884, инв. № 114032, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-1 месторождения Медвежье, регистрационный номер ОПО: А59-50021-002, класс опасности ОПО: III класс, место установки: Здание компрессорного отделения и замерного цеха УКПГ-1;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-553;60252-2-5;воздух;15.12.2018;57-ТУ-49832-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49832-2018;ресивер воздуха С-553 зав. № 60252-2-5, рег. № 3866, инв. № 113101, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-017, класс опасности ОПО: III класс, место установки: Технологический корпус УКПГ-6;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;971;воздух;15.12.2018;57-ТУ-49833-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49833-2018;воздухосборник №3 зав. № 971, рег. № 3857, инв. № 113119, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-028, класс опасности ОПО: III класс, место установки: УКПГ-8 Медвежьего НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;960;воздух;15.12.2018;57-ТУ-49835-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49835-2018;воздухосборник №2 зав. № 960, рег. № 3859, инв. № 113119, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-028, класс опасности ОПО: III класс, место установки: УКПГ-8 Медвежьего НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;959;воздух;15.12.2018;57-ТУ-49837-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49837-2018;воздухосборник №4 зав. № 959, рег. № 3861, инв. № 113119, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-028, класс опасности ОПО: III класс, место установки: УКПГ-8 Медвежьего НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;1029;воздух;15.12.2018;57-ТУ-49840-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49840-2018;воздухосборник В-1 №1 зав. № 1029, рег. № 3886, инв. № 113124, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-9 месторождения Медвежье, регистрационный номер ОПО: А59-50021-029, класс опасности ОПО: III класс, место установки: УКПГ-9 Медвежье НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;1098;воздух;15.12.2018;57-ТУ-49842-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49842-2018;воздухосборник В-1 №3 зав. № 1098, рег. № 3888, инв. № 113124, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-9 месторождения Медвежье, регистрационный номер ОПО: А59-50021-029, класс опасности ОПО: III класс, место установки: УКПГ-9 Медвежье НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-551;60252-1-2;воздух;15.12.2018;57-ТУ-49847-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49847-2018;ресивер воздуха С-551 зав. № 60252-1-2, рег. № 3879, инв. № 114036, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-3 месторождения Медвежье, регистрационный номер ОПО: А59-50021-008, класс опасности ОПО: III класс, место установки: Технологический корпус УКПГ-3;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;999;воздух;15.12.2018;57-ТУ-49849-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49849-2018;воздухосборник №1 зав. № 999, рег. № 3863, инв. № 113119, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-028, класс опасности ОПО: III класс, место установки: УКПГ-8 Медвежье НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;960;воздух;15.12.2018;57-ТУ-49853-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49853-2018;воздухосборник №2 зав. № 960, рег. № 3859, инв. № 113119, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-028, класс опасности ОПО: III класс, место установки: УКПГ-8 Медвежьего НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-551;60252-1-3;воздух;15.12.2018;57-ТУ-49855-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49855-2018;ресивер воздуха С-551 зав. № 60252-1-3, рег. № 3892, инв. № 114032, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-1 месторождения Медвежье, регистрационный номер ОПО: А59-50021-002, класс опасности ОПО: III класс, место установки: Здание компрессорного отделения и замерного цеха УКПГ-1;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;185066;;15.12.2018;57-ТУ-49863-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49863-2018;ресивер зав. № 185066, рег. № 4, инв. № 15000647, опасный производственный объект (ОПО): Участок механизации Управления технологического транспорта и спецтехники, регистрационный номер ОПО: А59-50021-124, класс опасности ОПО: IV класс, место установки: Производственная база УТТ и СТ г. Надым;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;15960;воздух;15.12.2018;57-ТУ-49871-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49871-2018;воздухосборник зав. № 15960, рег. № 3, инв. № 15000258, опасный производственный объект (ОПО): Участок механизации Управления технологического транспорта и спецтехники, регистрационный номер ОПО: А59-50021-124, класс опасности ОПО: IV класс, место установки: Производственная база УТТ и СТ г. Надым;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;15674;воздух;15.12.2018;57-ТУ-49872-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49872-2018;воздухосборник зав. № 15674, рег. № 2, инв. № 15000258, опасный производственный объект (ОПО): Участок механизации Управления технологического транспорта и спецтехники, регистрационный номер ОПО: А59-50021-124, класс опасности ОПО: IV класс, место установки: Производственная база УТТ и СТ г. Надым;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-552;60252-1-4;воздух;15.12.2018;57-ТУ-49873-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49873-2018;ресивер воздуха С-552 зав. № 60252-1-4, рег. № 3893, инв. № 114032, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-1 месторождения Медвежье, регистрационный номер ОПО: А59-50021-002, класс опасности ОПО: III класс, место установки: Здание компрессорного отделения и замерного цеха УКПГ-1;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-550;60252-1-9;воздух;15.12.2018;57-ТУ-49875-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49875-2018;ресивер воздуха С-550 зав. № 60252-1-9, рег. № 3896, инв. № 113101, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-017, класс опасности ОПО: III класс, место установки: Технологический корпус УКПГ-6;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-551;60252-1-10;воздух;15.12.2018;57-ТУ-49876-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49876-2018;ресивер воздуха С-551 зав. № 60252-1-10, рег. № 3865, инв. № 113101, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-6 месторождения Медвежье, регистрационный номер ОПО: А59-50021-017, класс опасности ОПО: III класс, место установки: Технологический корпус УКПГ-6;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;;1097;воздух;15.12.2018;57-ТУ-49877-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49877-2018;воздухосборник В-1 №2 зав. № 1097, рег. № 3889, инв. № 113124, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-9 месторождения Медвежье, регистрационный номер ОПО: А59-50021-029, класс опасности ОПО: III класс, место установки: УКПГ-9 Медвежье НГКМ;;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;С-550;60252-1-1;воздух;15.12.2018;57-ТУ-49879-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49879-2018;ресивер воздуха С-550 зав. № 60252-1-1, рег. № 3882, инв. № 114036, опасный производственный объект (ОПО): Участок комплексной подготовки газа ГП-3 месторождения Медвежье, регистрационный номер ОПО: А59-50021-008, класс опасности ОПО: III класс, место установки: Технологический корпус УКПГ-3.;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";узел: компрессорная станция;ГП-8;215256;;15.12.2018;57-ТУ-49880-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49880-2018;фильтр-сепаратор ВМО зав. № 215256, рег. № 8-51Д, инв. № 113124, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-026, класс опасности ОПО: III класс, место установки: Машинный зал ДКС ГП-8.;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;Р-1;215404;воздух;15.12.2018;57-ТУ-49881-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49881-2018;ресивер воздуха Р-1 зав. № 215404, рег. № 8-50Д, инв. № 113124, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-026, класс опасности ОПО: III класс, место установки: Машинный зал ДКС ГП-8;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";компрессорная станция;ГП-8;215267;;15.12.2018;57-ТУ-49882-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-49882-2018;адсорбер А-1 зав. № 215267, рег. № 8-48Д, инв. № 113124, опасный производственный объект (ОПО): Площадка промысловой компрессорной станции ГП-8 месторождения Медвежье, регистрационный номер ОПО: А59-50021-026, класс опасности ОПО: III класс, место установки: Машинный зал ДКС ГП-8;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;РВ500.16.00;124808;азот;11.12.2018;57-ТУ-48339-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-48339-2018;техническое устройство: ресивер РВ500.16.00 зав. № 124808, рег. № 2-276, инв. № 304450, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Ямсовейского месторождения, регистрационный номер ОПО: № А59-50021-057, класс опасности ОПО: III, место установки: Установка получения азота ДКС (2-я очередь) Ямсовейского ГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;РВ500.16.00;124798;азот;11.12.2018;57-ТУ-48345-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-48345-2018;техническое устройство: ресивер РВ500.16.00 зав. № 124798, рег. № 2-277, инв. № 304450, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Ямсовейского месторождения, регистрационный номер ОПО: № А59-50021-057, класс опасности ОПО: III, место установки: Установка получения азота ДКС (2-я очередь) Ямсовейского ГКМ;регулярка;;;1
8903019871;"ООО ""ГАЗПРОМ ДОБЫЧА НАДЫМ""";ресивер;А59-50;2902-558;воздух;11.12.2018;57-ТУ-48364-2018;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 0278209559)";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-48364-2018;техническое устройство: воздухосборник В-1 зав. № 2902-558, рег. № 1-90, инв. № 307113, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции Юбилейного месторождения, регистрационный номер ОПО: № А59-50021-044, класс опасности ОПО: III, место установки: Компрессорная сжатого воздуха ДКС (1-я очередь) Юбилейного ГКМ;регулярка;;;1
